timestamp_ms,run_id,path_id,bw_bps,owd_ms,delay_gradient_ms,loss_rate,lost_bytes_delta,retrans_bytes_delta,cwnd_bytes,inflight_bytes,cwnd_room,alpha,beta,gamma,utility,gain,backoff,next_bw_bps,next_goodput_bps,active,g_total,norm_g,norm_l,norm_d_current,norm_d_proposed,g_total_used,utility_recomputed,u_reward,u_loss_penalty,u_delay_penalty,gain_throughput_term,gain_loss_term,gain_delay_term,gain_raw,gain_clamped,retention_raw,retention_clamped,retention_throughput_term,retention_loss_term,retention_delay_term,gain_at_min,gain_at_max,ret_at_min,ret_at_max,prop_ack_gain_raw,prop_ack_gain_clamped,prop_retention_raw,prop_retention_clamped,cur_ack_growth_factor,prop_ack_growth_factor,cur_loss_retain_frac,prop_loss_retain_frac,prop_ack_gain_applied,prop_retention_applied
1781479557437,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.038999999998972,0.6496605289999999,0.6818000000007197,1.038999999998972,0.9740000000010283
1781479557438,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557438,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999149,0.650259554,0.6818000000000596,1.0389999999999149,0.9740000000000852
1781479557438,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999991777,0.6496605289999999,0.6818000000005758,1.0389999999991777,0.9740000000008227
1781479557439,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557439,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.038999999999932,0.650259554,0.6818000000000477,1.038999999999932,0.9740000000000683
1781479557439,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999993422,0.6496605289999999,0.6818000000004606,1.0389999999993422,0.9740000000006581
1781479557440,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557440,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999455,0.650259554,0.6818000000000382,1.0389999999999455,0.9740000000000546
1781479557440,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.038999999999474,0.6496605289999999,0.6818000000003686,1.038999999999474,0.9740000000005266
1781479557441,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557441,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999564,0.650259554,0.6818000000000306,1.0389999999999564,0.9740000000000437
1781479557441,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999995791,0.6496605289999999,0.6818000000002948,1.0389999999995791,0.9740000000004213
1781479557442,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557442,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.038999999999965,0.650259554,0.6818000000000244,1.038999999999965,0.974000000000035
1781479557442,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999996633,0.6496605289999999,0.6818000000002359,1.0389999999996633,0.974000000000337
1781479557443,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557443,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999722,0.650259554,0.6818000000000195,1.0389999999999722,0.974000000000028
1781479557443,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999997306,0.6496605289999999,0.6818000000001887,1.0389999999997306,0.9740000000002697
1781479557444,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557444,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999777,0.650259554,0.6818000000000156,1.0389999999999777,0.9740000000000224
1781479557444,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999997845,0.6496605289999999,0.681800000000151,1.0389999999997845,0.9740000000002157
1781479557445,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557445,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999822,0.650259554,0.6818000000000125,1.0389999999999822,0.974000000000018
1781479557445,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999998276,0.6496605289999999,0.6818000000001208,1.0389999999998276,0.9740000000001726
1781479557446,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557446,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999857,0.650259554,0.6818000000000101,1.0389999999999857,0.9740000000000144
1781479557446,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.038999999999862,0.6496605289999999,0.6818000000000967,1.038999999999862,0.9740000000001381
1781479557447,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557447,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999886,0.650259554,0.6818000000000081,1.0389999999999886,0.9740000000000115
1781479557447,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999998896,0.6496605289999999,0.6818000000000772,1.0389999999998896,0.9740000000001104
1781479557448,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557448,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999908,0.650259554,0.6818000000000064,1.0389999999999908,0.9740000000000092
1781479557448,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999999118,0.6496605289999999,0.6818000000000618,1.0389999999999118,0.9740000000000884
1781479557449,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557449,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999926,0.650259554,0.6818000000000052,1.0389999999999926,0.9740000000000074
1781479557449,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999999295,0.6496605289999999,0.6818000000000495,1.0389999999999295,0.9740000000000707
1781479557450,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557450,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999942,0.650259554,0.6818000000000042,1.0389999999999942,0.974000000000006
1781479557450,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999999437,0.6496605289999999,0.6818000000000396,1.0389999999999437,0.9740000000000566
1781479557451,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557451,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999953,0.650259554,0.6818000000000033,1.0389999999999953,0.9740000000000048
1781479557451,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.038999999999955,0.6496605289999999,0.6818000000000316,1.038999999999955,0.9740000000000453
1781479557452,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557452,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999961,0.650259554,0.6818000000000026,1.0389999999999961,0.9740000000000039
1781479557452,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999999642,0.6496605289999999,0.6818000000000254,1.0389999999999642,0.9740000000000363
1781479557453,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557453,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.038999999999997,0.650259554,0.6818000000000021,1.038999999999997,0.9740000000000031
1781479557453,20260614_232546,3,19412544,77.014,0.0,0.0,0,0,46720,50,46670,0.6,0.3,0.1,0.9461,1.1865,0.9281,19412544,,True,1.0,0.6470848,0.0,0.539098,0.0,1.0,0.9460902,1.0,0.0,0.0539098,0.2,-0.0,-0.013477450000000002,1.1865225499999998,1.1865225499999998,0.92808647,0.92808647,-0.08,0.0,0.008086469999999998,False,False,False,False,1.039,1.039,0.974,0.974,1.1865225499999998,1.0389999999999713,0.6496605289999999,0.6818000000000203,1.0389999999999713,0.9740000000000291
1781479557454,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,0.33514666666666665,0.0,0.7,0.0,1.0,0.93,1.0,0.0,0.06999999999999999,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,0.9305,-0.08,0.0,0.010499999999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1824999999999999,1.0389999999999997,0.65135,0.6818000000000002,1.0389999999999997,0.9740000000000003
1781479557454,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,25,46695,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,0.5851605333333333,0.0,0.596148,0.0,1.0,0.9403852,1.0,0.0,0.0596148,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,0.92894222,-0.08,0.0,0.008942219999999999,False,False,False,False,1.039,1.039,0.974,0.974,1.1850962999999999,1.0389999999999977,0.650259554,0.6818000000000017,1.0389999999999977,0.9740000000000025
