path_id,time_s,bw_bps,owd_ms,delay_gradient_ms,loss_rate,cwnd_bytes,inflight_bytes,cwnd_room,utility,gain,backoff,lost_bytes_delta,retrans_bytes_delta,endpoint_role,producer_pid,connection_id,local_endpoint,remote_endpoint,timestamp_ms,sender_bytes_first,sender_bytes_total,run_id,sweep_name,coefficient_tuple_id,deterioration_start_s,deterioration_end_s,impaired_interface,alpha,beta,gamma,physical_path_label,phase_label,sender_byte_delta,interval_sender_bytes,future_bw_1s,delta_bw_1s,relative_delta_bw_1s,loss_event_bytes,future_loss_risk_1s,loss_risk_1s
0,33,6962688.0,214.72,0.0,0.0,46720.0,0.0,46720.0,0.850719262295082,1.164621106557377,0.9376465163934428,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037368311,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6962688.0,0.0,0.0,0,0.0,0.0
0,34,6962688.0,214.72,0.0,0.0,46720.0,0.0,46720.0,0.8578525423728813,1.1662290556900727,0.9370041162227604,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037369306,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6962688.0,0.0,0.0,0,0.0,0.0
0,35,6962688.0,214.72,0.0,0.0,46720.0,0.0,46720.0,0.8638722772277228,1.1675705445544553,0.9364690594059406,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037370307,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6935311.294117647,-27376.705882352777,-0.0039319162200507,0,0.0,0.0
0,36,6935311.294117647,215.569890625,0.0026525735294117,0.0,46720.0,0.0,46720.0,0.8698880514705882,1.168925919117647,0.9359284926470588,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037371305,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6916224.0,-19087.294117647223,-0.0027521899606491,0,0.0,0.0
0,37,6916224.0,216.163,0.0,0.0,46720.0,0.0,46720.0,0.8779487471526196,1.1707510250569475,0.935202277904328,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037372303,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6908640.372960373,-7583.627039627172,-0.0010964981816128,0,0.0,0.0
0,38,6908640.372960373,216.40044755244756,0.0013263403263403,0.0,46720.0,0.0,46720.0,0.8816888111888113,1.1715825174825174,0.9348554778554778,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037373308,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,-10592.372960372828,-0.0015332065918252,0,0.0,0.0
0,39,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.8908574626865672,1.1736498134328357,0.9340356343283582,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037374305,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,40,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.8978298440979956,1.1752253897550111,0.9334106904231626,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037375305,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,41,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.9029256235827664,1.1763814058956918,0.932934013605442,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037376307,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
0,42,6898048.0,216.732,0.0,0.0,46720.0,0.0,46720.0,0.9102039711191336,1.1780263537906135,0.9322859205776174,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037377306,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6898048.0,0.0,0.0,0,0.0,0.0
